,name,start_rec_s,fin_rec_ms,dur_whole
268,sine_bass_thought_1588897306253_trial_269.csv,1588897303.187648,1588897306253,3.065351963043213
269,sine_bass_thought_1588897316985_trial_270.csv,1588897313.9230819,1588897316985,3.061918020248413
270,sine_bass_thought_1588897329880_trial_271.csv,1588897326.8120089,1588897329880,3.067991256713867
271,sine_bass_thought_1588897342915_trial_272.csv,1588897339.890233,1588897342915,3.0247669219970703
272,sine_bass_thought_1588897352099_trial_273.csv,1588897349.05525,1588897352099,3.043750047683716
273,sine_bass_thought_1588897363752_trial_274.csv,1588897360.7186959,1588897363752,3.033304214477539
274,sine_bass_thought_1588897378300_trial_275.csv,1588897375.2584472,1588897378300,3.041552782058716
275,sine_bass_thought_1588897387798_trial_276.csv,1588897384.693797,1588897387798,3.10420298576355
276,sine_bass_thought_1588897396963_trial_277.csv,1588897393.87631,1588897396963,3.0866899490356445
277,sine_bass_thought_1588897415604_trial_278.csv,1588897412.5497541,1588897415604,3.054245948791504
278,sine_bass_thought_1588897425285_trial_279.csv,1588897422.213396,1588897425285,3.071604013442993
279,sine_bass_thought_1588897436281_trial_280.csv,1588897433.240761,1588897436281,3.040238857269287
280,sine_bass_thought_1588897447666_trial_281.csv,1588897444.592669,1588897447666,3.073330879211426
281,sine_bass_thought_1588897457229_trial_282.csv,1588897454.152131,1588897457229,3.076869010925293
282,sine_bass_thought_1588897473217_trial_283.csv,1588897470.151587,1588897473217,3.065412998199463
283,sine_bass_thought_1588897496784_trial_284.csv,1588897493.7193751,1588897496784,3.064624786376953
284,sine_bass_thought_1588897505797_trial_285.csv,1588897502.744668,1588897505797,3.0523319244384766
285,sine_bass_thought_1588897514707_trial_286.csv,1588897511.642564,1588897514707,3.0644359588623047
286,sine_bass_thought_1588897524111_trial_287.csv,1588897521.057368,1588897524111,3.0536320209503174
287,sine_bass_thought_1588897540347_trial_288.csv,1588897537.3363981,1588897540347,3.010601758956909
288,sine_bass_thought_1588897550190_trial_289.csv,1588897547.180056,1588897550190,3.009943962097168
289,sine_bass_thought_1588897559906_trial_290.csv,1588897556.8779242,1588897559906,3.028075695037842
